Transaction ID,Product SKU,Product,Date,user_id,Quantity,Product Revenue
1639233423,PROD329,Powder Blush,20190409,2013858710,1,132.00
1639515824,PROD42562,InstaCurl Lash Mascara,20190409,2004507486,1,125.00
1645436820,PROD35126,Pro Longwear Nourishing Waterproof Foundation,20190409,2004685276,1,198.00
1645436820,PROD44117,Studio Fix Perfecting Stick,20190409,2004685276,1,114.00
1645436820,PROD55717,Studio Waterweight Concealer,20190409,2004685276,1,125.00
1646367735,PROD251,Studio Fix Powder Plus Foundation,20190409,2014169254,1,192.00
1646426858,PROD1231,Studio Fix Fluid SPF 15,20190409,2014171599,1,192.00
1646841303,PROD1231,Studio Fix Fluid SPF 15,20190409,2007237782,1,192.00
1646843182,PROD1231,Studio Fix Fluid SPF 15,20190409,2014186807,1,192.00
1646843182,PROD23767,Pro Longwear Eye Liner,20190409,2014186807,1,121.00
1646981624,PROD1231,Studio Fix Fluid SPF 15,20190409,2009835684,1,192.00
1646981624,PROD47402,Next To Nothing Face Color,20190409,2009835684,1,149.00
1647211546,PROD1231,Studio Fix Fluid SPF 15,20190409,2014212337,1,192.00
1647381841,PROD310,Matte Lipstick,20190409,2014217447,1,93.00
1647381841,PROD45697,Prep + Prime Essential Oils Stick,20190409,2014217447,1,149.00
1647447022,PROD10181,Pro Longwear Concealer,20190409,2004229890,1,117.00
1647447022,PROD1573,Prolong Paint Pot,20190409,2004229890,1,112.00
1647577537,PROD1231,Studio Fix Fluid SPF 15,20190409,2010756903,1,192.00
1647623396,PROD1231,Studio Fix Fluid SPF 15,20190409,2010760487,1,192.00
1647623396,PROD33785,Prep + Prime Face Protect Lotion SPF 50,20190409,2010760487,1,173.00
1647652789,PROD23772,Studio Conceal and Correct Palette/Medium,20190409,2010778912,1,238.00
1647652789,PROD24962,Extended Play Gigablack Lash Mascara,20190409,2010778912,1,114.00
1647652789,PROD25558,Cleanse Off Oil / Travel Size,20190409,2010778912,1,50.00
1647652789,PROD34510,Sized to Go Prep + Prime Fix +,20190409,2010778912,1,50.00
1647652789,PROD36168,Upward Lash Mascara,20190409,2010778912,1,122.00
1657605136,PROD37094,Studio Waterweight SPF 30 Foundation,20190409,2009276401,1,199.00
1661999457,PROD21865,Extra Dimension Skinfinish,20190409,2011810689,1,160.00
1664849473,PROD1250,Liquidlast Liner,20190409,2009062732,1,114.00
1664849473,PROD37604,Fluidline Pen,20190409,2009062732,1,57.00
1664849473,PROD60430,Studio Fix 24-Hour Smooth Wear Concealer,20190409,2009062732,1,115.00
1666491976,PROD23767,Pro Longwear Eye Liner,20190411,2009230496,1,121.00
1666491976,PROD329,Powder Blush,20190411,2009230496,1,92.00
1666491976,PROD53464,Retro Matte Liquid Lipcolour Metallics,20190411,2009230496,1,69.00
1666491976,PROD7200,Pearlglide Intense Eye Liner,20190411,2009230496,1,93.00
1667307411,PROD251,Studio Fix Powder Plus Foundation,20190407,2014083482,1,192.00
1667347189,PROD40788,Studio Finish Concealer / Pro Palette Refill Pan,20190409,2010632489,1,74.00
1667609541,PROD1250,Liquidlast Liner,20190409,2014696292,1,114.00
1667609541,PROD329,Powder Blush,20190409,2014696292,1,132.00
1667616179,PROD340,Lip Pencil,20190409,2014981275,1,91.00
1667616179,PROD542,Set Powder,20190409,2014981275,1,145.00
1667616179,PROD60430,Studio Fix 24-Hour Smooth Wear Concealer,20190409,2014981275,1,115.00
1667750230,PROD64323,"Lipstick / Boom, Boom, Bloom",20190409,2013506561,1,99.00
1668858565,PROD43911,Brow Sculpt,20190409,2014996692,1,110.00
1668858565,PROD57804,Bronzing Powder / Mirage Noir,20190409,2014996692,1,153.00
1673534972,PROD302,Bronzing Powder,20190409,2011838737,1,151.00
1673534972,PROD302,Bronzing Powder,20190412,2011838737,1,151.00
1673534972,PROD52964,Shape Shade Brow Tint,20190409,2011838737,1,110.00
1673534972,PROD52964,Shape Shade Brow Tint,20190412,2011838737,1,110.00
1674159657,PROD251,Studio Fix Powder Plus Foundation,20190409,2008020480,1,192.00
1674226197,PROD323,Eye Kohl,20190407,2010642682,1,93.00
1674226197,PROD340,Lip Pencil,20190407,2010642682,1,91.00
1674226197,PROD64835,Art Library Nude Model,20190407,2010642682,1,289.00
1674439477,PROD26749,In Extreme Dimension 3D Black Lash Mascara,20190412,2011728927,1,125.00
1674439477,PROD60284,Powder Kiss Lipstick,20190412,2011728927,1,93.00
1675378127,PROD30735,Mineralize Skinfinish,20190409,2005989963,1,179.00
1675378127,PROD964,Select Moisturecover,20190409,2005989963,1,115.00
1675664958,PROD53991,159S Duo Fibre Blush,20190409,2015394049,1,219.00
